Epoch,Slope,Intercept
652,-1.007174,1.568246
653,-1.007140,1.568138
654,-1.007106,1.568031
655,-1.007072,1.567924
656,-1.007039,1.567817
657,-1.007006,1.567711
658,-1.006972,1.567605
659,-1.006940,1.567500
660,-1.006907,1.567395
661,-1.006875,1.567291
662,-1.006843,1.567187
663,-1.006811,1.567083
664,-1.006779,1.566980
665,-1.006747,1.566878
666,-1.006716,1.566775
667,-1.006685,1.566674
668,-1.006654,1.566572
669,-1.006623,1.566472
670,-1.006593,1.566371
671,-1.006562,1.566271
672,-1.006532,1.566171
673,-1.006502,1.566072
674,-1.006472,1.565974
675,-1.006443,1.565875
676,-1.006414,1.565777
677,-1.006384,1.565680
678,-1.006355,1.565583
679,-1.006327,1.565486
680,-1.006298,1.565389
681,-1.006269,1.565294
682,-1.006241,1.565198
683,-1.006213,1.565103
684,-1.006185,1.565008
685,-1.006157,1.564914
686,-1.006130,1.564820
687,-1.006103,1.564726
688,-1.006075,1.564633
689,-1.006048,1.564540
690,-1.006021,1.564447
691,-1.005995,1.564355
692,-1.005968,1.564264
693,-1.005942,1.564172
694,-1.005916,1.564081
695,-1.005890,1.563991
696,-1.005864,1.563900
697,-1.005838,1.563810
698,-1.005813,1.563721
699,-1.005787,1.563632
700,-1.005762,1.563543
701,-1.005737,1.563454
702,-1.005712,1.563366
703,-1.005687,1.563278
704,-1.005663,1.563191
705,-1.005638,1.563104
706,-1.005614,1.563017
707,-1.005590,1.562931
708,-1.005566,1.562845
709,-1.005542,1.562759
710,-1.005518,1.562673
711,-1.005495,1.562588
712,-1.005471,1.562504
713,-1.005448,1.562419
714,-1.005425,1.562335
715,-1.005402,1.562251
716,-1.005379,1.562168
717,-1.005356,1.562085
718,-1.005334,1.562002
719,-1.005311,1.561919
720,-1.005289,1.561837
721,-1.005267,1.561755
722,-1.005245,1.561674
723,-1.005223,1.561593
724,-1.005201,1.561512
725,-1.005180,1.561431
726,-1.005158,1.561351
727,-1.005137,1.561271
728,-1.005116,1.561191
729,-1.005094,1.561112
730,-1.005074,1.561032
731,-1.005053,1.560954
732,-1.005032,1.560875
733,-1.005011,1.560797
734,-1.004991,1.560719
735,-1.004971,1.560641
736,-1.004950,1.560564
737,-1.004930,1.560487
738,-1.004910,1.560410
739,-1.004890,1.560333
740,-1.004871,1.560257
741,-1.004851,1.560181
742,-1.004831,1.560106
743,-1.004812,1.560030
744,-1.004793,1.559955
745,-1.004774,1.559880
746,-1.004754,1.559806
747,-1.004736,1.559731
748,-1.004717,1.559657
749,-1.004698,1.559583
750,-1.004679,1.559510
751,-1.004661,1.559437
752,-1.004642,1.559364
753,-1.004624,1.559291
754,-1.004606,1.559219
755,-1.004588,1.559146
756,-1.004570,1.559074
757,-1.004552,1.559003
758,-1.004534,1.558931
759,-1.004517,1.558860
760,-1.004499,1.558789
761,-1.004482,1.558719
762,-1.004464,1.558648
763,-1.004447,1.558578
764,-1.004430,1.558508
765,-1.004413,1.558438
766,-1.004396,1.558369
767,-1.004379,1.558300
768,-1.004362,1.558231
769,-1.004346,1.558162
770,-1.004329,1.558094
771,-1.004313,1.558025
772,-1.004296,1.557957
773,-1.004280,1.557890
774,-1.004264,1.557822
775,-1.004248,1.557755
776,-1.004232,1.557688
777,-1.004216,1.557621
778,-1.004200,1.557554
779,-1.004184,1.557488
780,-1.004168,1.557422
781,-1.004153,1.557356
782,-1.004137,1.557290
783,-1.004122,1.557225
784,-1.004107,1.557160
785,-1.004091,1.557094
786,-1.004076,1.557030
787,-1.004061,1.556965
788,-1.004046,1.556901
789,-1.004031,1.556837
790,-1.004017,1.556773
791,-1.004002,1.556709
792,-1.003987,1.556645
793,-1.003973,1.556582
794,-1.003958,1.556519
795,-1.003944,1.556456
796,-1.003930,1.556393
797,-1.003915,1.556331
798,-1.003901,1.556269
799,-1.003887,1.556207
800,-1.003873,1.556145
801,-1.003859,1.556083
802,-1.003845,1.556022
803,-1.003832,1.555961
804,-1.003818,1.555900
805,-1.003804,1.555839
806,-1.003791,1.555778
807,-1.003777,1.555718
808,-1.003764,1.555657
809,-1.003751,1.555597
810,-1.003737,1.555538
811,-1.003724,1.555478
812,-1.003711,1.555418
813,-1.003698,1.555359
814,-1.003685,1.555300
815,-1.003672,1.555241
816,-1.003660,1.555182
817,-1.003647,1.555124
818,-1.003634,1.555066
819,-1.003622,1.555008
820,-1.003609,1.554950
821,-1.003597,1.554892
822,-1.003584,1.554834
823,-1.003572,1.554777
824,-1.003560,1.554720
825,-1.003547,1.554663
826,-1.003535,1.554606
827,-1.003523,1.554549
828,-1.003511,1.554493
829,-1.003499,1.554436
830,-1.003487,1.554380
831,-1.003475,1.554324
832,-1.003464,1.554268
833,-1.003452,1.554213
834,-1.003440,1.554157
835,-1.003429,1.554102
836,-1.003417,1.554047
837,-1.003406,1.553992
838,-1.003394,1.553937
839,-1.003383,1.553883
840,-1.003372,1.553828
841,-1.003361,1.553774
842,-1.003350,1.553720
843,-1.003338,1.553666
844,-1.003327,1.553612
845,-1.003316,1.553558
846,-1.003306,1.553505
847,-1.003295,1.553452
848,-1.003284,1.553399
849,-1.003273,1.553346
850,-1.003262,1.553293
851,-1.003252,1.553240
852,-1.003241,1.553188
853,-1.003231,1.553136
