Epoch,Weight1,Weight2,Bias
393,-2.059693,-2.163251,0.646457
394,-2.062868,-2.166008,0.648353
395,-2.066036,-2.168761,0.650244
396,-2.069199,-2.171510,0.652130
397,-2.072355,-2.174254,0.654013
398,-2.075505,-2.176995,0.655890
399,-2.078649,-2.179732,0.657763
400,-2.081787,-2.182465,0.659631
401,-2.084918,-2.185194,0.661495
402,-2.088044,-2.187920,0.663355
403,-2.091164,-2.190641,0.665210
404,-2.094277,-2.193358,0.667060
405,-2.097385,-2.196072,0.668906
406,-2.100486,-2.198781,0.670748
407,-2.103582,-2.201487,0.672586
408,-2.106672,-2.204188,0.674419
409,-2.109756,-2.206886,0.676247
410,-2.112834,-2.209580,0.678072
411,-2.115906,-2.212270,0.679892
412,-2.118972,-2.214956,0.681707
413,-2.122032,-2.217639,0.683519
414,-2.125087,-2.220317,0.685326
415,-2.128135,-2.222992,0.687129
416,-2.131178,-2.225663,0.688928
417,-2.134215,-2.228330,0.690722
418,-2.137247,-2.230993,0.692513
419,-2.140272,-2.233652,0.694299
420,-2.143292,-2.236308,0.696081
421,-2.146306,-2.238959,0.697859
422,-2.149315,-2.241607,0.699633
423,-2.152318,-2.244251,0.701403
424,-2.155315,-2.246891,0.703169
425,-2.158307,-2.249528,0.704931
426,-2.161292,-2.252160,0.706689
427,-2.164273,-2.254789,0.708442
428,-2.167248,-2.257415,0.710192
429,-2.170217,-2.260036,0.711938
430,-2.173181,-2.262654,0.713680
431,-2.176139,-2.265267,0.715418
432,-2.179091,-2.267878,0.717151
433,-2.182038,-2.270484,0.718882
434,-2.184980,-2.273087,0.720608
435,-2.187916,-2.275686,0.722330
436,-2.190847,-2.278281,0.724048
437,-2.193772,-2.280872,0.725763
438,-2.196692,-2.283460,0.727474
439,-2.199607,-2.286044,0.729181
440,-2.202516,-2.288625,0.730884
441,-2.205420,-2.291201,0.732583
442,-2.208318,-2.293774,0.734279
443,-2.211212,-2.296344,0.735971
444,-2.214099,-2.298909,0.737659
445,-2.216982,-2.301472,0.739343
446,-2.219859,-2.304030,0.741024
447,-2.222731,-2.306585,0.742701
448,-2.225598,-2.309136,0.744374
449,-2.228460,-2.311683,0.746044
450,-2.231316,-2.314227,0.747710
