Epoch,Weight1,Weight2,Bias
718,2.897581,2.866636,-1.106134
719,2.899348,2.868495,-1.107160
720,2.901112,2.870352,-1.108186
721,2.902875,2.872206,-1.109209
722,2.904635,2.874058,-1.110232
723,2.906393,2.875907,-1.111252
724,2.908149,2.877754,-1.112272
725,2.909903,2.879598,-1.113290
726,2.911655,2.881440,-1.114306
727,2.913405,2.883280,-1.115321
728,2.915153,2.885117,-1.116335
729,2.916899,2.886951,-1.117347
730,2.918642,2.888784,-1.118358
731,2.920384,2.890614,-1.119367
732,2.922124,2.892441,-1.120375
733,2.923861,2.894266,-1.121382
734,2.925597,2.896089,-1.122387
735,2.927330,2.897909,-1.123391
736,2.929062,2.899727,-1.124393
737,2.930791,2.901543,-1.125394
738,2.932518,2.903356,-1.126393
739,2.934244,2.905167,-1.127391
740,2.935967,2.906976,-1.128388
741,2.937689,2.908782,-1.129383
742,2.939408,2.910586,-1.130377
743,2.941125,2.912388,-1.131370
744,2.942841,2.914187,-1.132361
745,2.944554,2.915984,-1.133351
746,2.946265,2.917778,-1.134339
747,2.947975,2.919571,-1.135326
748,2.949682,2.921361,-1.136312
749,2.951387,2.923149,-1.137296
750,2.953091,2.924934,-1.138279
751,2.954792,2.926717,-1.139261
752,2.956492,2.928498,-1.140241
753,2.958189,2.930277,-1.141220
754,2.959885,2.932053,-1.142197
755,2.961578,2.933827,-1.143174
756,2.963270,2.935599,-1.144149
757,2.964960,2.937368,-1.145122
758,2.966647,2.939135,-1.146094
759,2.968333,2.940900,-1.147065
760,2.970017,2.942663,-1.148035
761,2.971699,2.944424,-1.149003
762,2.973379,2.946182,-1.149970
763,2.975057,2.947938,-1.150936
764,2.976733,2.949692,-1.151900
765,2.978407,2.951444,-1.152863
766,2.980080,2.953193,-1.153825
767,2.981750,2.954940,-1.154785
768,2.983418,2.956685,-1.155744
769,2.985085,2.958428,-1.156702
770,2.986750,2.960169,-1.157659
771,2.988412,2.961907,-1.158614
772,2.990073,2.963644,-1.159568
773,2.991732,2.965378,-1.160521
774,2.993389,2.967110,-1.161472
775,2.995045,2.968840,-1.162422
776,2.996698,2.970567,-1.163371
777,2.998349,2.972293,-1.164319
778,2.999999,2.974016,-1.165265
